initial,algorithm,heuristic,bound,final,score,explored,time
134391512527285463869467789412163182356547345789829679324134857568567129719289436,hill_climbing,,,134391512567285463829467789412153182356647345789829679824134957563567124719289836,-13,412,0.7931020000000046
126123285357456341849789679134923412657451356829687789246514418731327567589689293,hill_climbing,,,126123235357456841849789679134923412657458356829617789246516428713347567589289193,-15,1449,2.729838000000001
123431134645265256789978879132214192467657345589893678312234162456576539879891847,hill_climbing,,,123451134645269756789378829132264192467157345589893678371234162456516938829897547,-13,434,0.8792150000000021
182236194345457256679891783234136134561758267789249859815192641423345325679678789,hill_climbing,,,182236197345457256679891483234136134569728765781549829815192241423345365679678789,-15,405,0.7728770000000083
127123124364475395598896678689213234134546561257789789234129157167734268895568349,hill_climbing,,,126123194394476325578895678689213234132546561457789789234127153567934268891568749,-12,453,0.8869109999999978
137124123642639456589785789124182713567394846893567529912123182345564956768789347,hill_climbing,,,136924123742631456589785789154182713267394648893567529912123182345564956768789437,-17,652,1.2422260000000023
254123134137456562869789789127126531348394427569578689123917152456345346789682798,hill_climbing,,,254123734317456562869789189127129431348364527569578689123917152456345346789682798,-15,223,0.4309570000000065
124346123375187456689295879234129124586364758791578693415916238263234465789758791,hill_climbing,,,127346123345187456689295879234129124516364758798578693425916238163234465789758791,-16,188,0.3585120000000046
123152934568467561749839278123235412465941356879687789512123124349854536678679789,hill_climbing,,,123152934568467561749839278123236412475948356869517789912123134345854526678679789,-16,532,1.057777999999999
284912123635348645791567897416124192235578345789396867123241519845735234679689678,hill_climbing,,,254812163638349745791567892416124192235578345789396867123247519845935234679681678,-13,394,0.7781930000000017
245182435316365869789479217123135912465672453798894768971234182423156345568798769,hill_climbing,,,245182435316365869789479271123135912468672453795894768971234182423856345568791769,-17,504,0.9515329999999977
913145162527672345468389789136123152842465367579879489165123136723456748489879295,hill_climbing,,,713145182925672345468389769136123152842465367579879984157123136623456728489879495,-17,758,1.510364999999993
231712125456546638789893497213234129485156347697789586712214123456935574893678869,hill_climbing,,,231512125456746638789893497283234129415956347697781586712419123456235574893678869,-18,404,0.7787610000000029
234134725567596816819728439198614213234235465567789879314152612576349345892678789,hill_climbing,,,234134725567596831819728469189617513234235468567489279314152612576349345892678789,-9,823,1.641178999999994
123126312456738945789945687516123192234567345789849678234124123596567456871893789,hill_climbing,,,123196812456738945789245637618123192234567345759849678237124123596567456841893789,-10,298,0.5977479999999957
173123213245568694689794578128264123345571456697893789413192152782435346695678879,hill_climbing,,,173423513245568694689197278128264123345571456697893789413192172786435345592678869,-18,1694,3.1985229999999945
124123819356457245789869637213125134467673528895489679137213293256645456849879781,hill_climbing,,,124123819653457245789869637213125134467679528895384679137213253256745496849869781,-13,380,0.7318499999999943
612125829345673345789894617192125341738367256456489798213126132569734465748589789,hill_climbing,,,612125829345673345789894617192125346837467251456389798413126132569734465728589789,-11,232,0.4505589999999984
172138123345425456689679789237215195641346642895789783264123345157456967398879128,hill_climbing,,,172164123345825456689379789236251195741346632895789784264123345157456967938879218,-12,526,1.018847000000008
231123912457956346689784785134361213586245456729789789234132418567475235918986679,hill_climbing,,,237123912451596346689487785134631213586245456729789789234162814567478235918953679,-16,524,0.999446000000006
128291134357345256469867789124123124567467375389589698354123123961658546728749789,hill_climbing,,,128297134357345256649861789124123124567467395839589678354123123962658546718749789,-15,332,0.6422389999999893
153912246426354581789678739235123128671486364849759579124571123567239546839468789,hill_climbing,,,153912247426354581789678639235125128671486364849739579324571123567239546819468789,-15,266,0.5046820000000025
123213136945756547678489829172124361546359452839678789416253218235641374789789569,hill_climbing,,,123273136945156247678489859172124631346359452859678789716253298235641374489789561,-14,794,1.5067910000000069
125172163836345495794689782719243216234587345568691789123123124456567356789948897,hill_climbing,,,125172163836345495794689782917248213234537645568691789123123124456567356789984897,-16,403,0.7649420000000049
134192235567346164829785978124127123657368457983954896134582162567314345289679798,hill_climbing,,,134192235567346961829785478824127123657368457913954896134582162567314845289679793,-15,684,1.360051999999996
123261712568345345479789689513216234467745651289839978234142126675367435819859789,hill_climbing,,,123216512568345347479789689513617234467245951289839678234152126671368435859479789,-9,576,1.1256730000000061
192123812435965345867748697234341547576569182819728639128534231345789745679162689,hill_climbing,,,192123812435965345867748697234341578576569142819728639128634231345789745679152689,-15,543,1.054914999999994
123512814465473567897698293214312129356956456789784378293145123456263456781789879,hill_climbing,,,123512814467438567895697293514312129326954456789786378293165123456243756781789849,-8,1878,3.549436
213915145456823732789467869138123234245456756796789819123712412457456935689389786,hill_climbing,,,213915145456823763789467829138123234245658756796749819123712612457456935689389784,-16,217,0.4421779999999984
127132612345459357689678894239124546465576731718893829182162741347534356659789892,hill_climbing,,,127132612345459357689678894932124546465576731718893829182162471347534356659789892,-17,397,0.7527120000000025
129125245356347768748896391234123813561945426789867579126182152348375349579694678,hill_climbing,,,921126245356347768748895391234921813567835426189467579128142152346375349579698678,-14,938,1.91748800000002
142312172376945435895678689912134325345675671678289849281124192345567435679839678,hill_climbing,,,152372142376945735894618689912534325345672671678189849268124193345567425179839678,-14,475,0.9240959999999916
123912234456456967789378851712513613568467492943928758245123139731456872689879456,hill_climbing,,,123912234456456967789378815412513713568467429937982658245723198761456372389819456,-14,1170,2.2017029999999806
612172412345345753798689698235512214467348536891769789129245345367671678854893192,hill_climbing,,,612172412345345793798689658235712914467348526891569783129245345367671678854893291,-10,526,1.0053340000000048
162426315345357674789189928613293132457456465829781987341123123562567456879489789,hill_climbing,,,162456315345127678789389924613293172457456469829718583348123123561579456279684789,-13,1656,3.162128999999993
182142631345356245679798789513913231467452546829768789124123341685475256973689789,hill_climbing,,,132192671845356245679748389213913235467458146859762789124123431683475256975689789,-15,817,1.5517519999999934
924142123567356456183789789132123245458475639679869718182152213347479465569683789,hill_climbing,,,924192123567356456381784789138623245452571679679849318182152913347479465569368782,-16,852,1.6303020000000004
134152834257384576896679291123931234456267568879845719123234142459568356678719789,hill_climbing,,,134152874257384536896679291123941234456267568879835719123234145459568326678719789,-15,764,1.4490690000000086
124851127563263345789479689238231192567456346419789758136523215457614936829789847,hill_climbing,,,124851127563263345789479689238231192567456346419789758136523285457614936829789417,-13,348,0.7143290000000206
913123248245456356786789791129521123634347564758689978142123123357457469689896785,hill_climbing,,,913123284845456356726789791129527123534348567768619948142623123357457469689891875,-13,2098,3.9473750000000223
128127134536534568479689729123139421457456536869278789123456124467927359859831876,hill_climbing,,,128125134546734568379689279123139425457456136869278789123456127467927359859813846,-13,482,0.930123999999978
612235182345861365789947479123129234647456657589873819124512123596346567378789894,hill_climbing,,,612235182345968376789147459123129534687456627459873819124512123596346567378789894,-14,1147,2.1890929999999855
123213514456645687897789239142196245356732387897458169523124123469567475178839689,hill_climbing,,,123613514456245687987789239142176245356932817897458369623124123419567475578839689,-10,1738,3.2717979999999898
235712126718453345469689789213237612456815347789694859192145235364637647587892189,hill_climbing,,,235712126871453345469689789213237612456815347789694859192145235384627617567893489,-15,746,1.5192380000000014
238125123546387467971946958812123356435457247679689189134132923586495451279678678,hill_climbing,,,238125123546387467917964985812123354435457267679689189134132923586495451279678678,-17,226,0.4385610000000213
123154419467623356895798782124123614578467235369895789123142146456356235789789879,hill_climbing,,,123164914467528356895793782124123618578467235639895749123172146456356823789489579,-10,624,1.2781480000000158
128235123456647485739891679243123142156468356789597789123136452457458683968729719,hill_climbing,,,128235123456617458739894679246123192351468356789597784123136457457852681968749239,-14,769,1.5371629999999925
136213123457748456892569789345152172861364345279978689192612135463357946578489287,hill_climbing,,,136783123457241456892569789345162172861394345279578689192612537463357946578489281,-10,614,1.1792959999999937
124248172578563534936791689213312412578945356694678798271253163345846452689179789,hill_climbing,,,124248572578563134936791689263312912578945356491678748217253163345846452689179789,-11,256,0.5117520000000013
412134345536578672789296189162417124347256356895893987123723412456941367789568895,hill_climbing,,,912124345436578671785693289562317124347256956891894783123723512456941367789568894,-10,773,1.548638000000011
123124124584563365967789789193365234456721687782894951912214173345385495678679826,hill_climbing,,,123124126587569345964783789193365234456791687782842951912234173345815465678679892,-12,2757,5.262916000000018
345123123627467758819895694812134246354925738679687519715182135346345462892679789,hill_climbing,,,345123123617457857829896694812134246354925718679687539715182135346345462892679789,-21,334,0.6333539999999971
145234142679576367382189895243135253617647467895892891513213172248457456697869839,hill_climbing,,,145234142679516367382789895243135253657647461891892897918613172243457456657829839,-13,497,0.9972219999999936
231234127647715345589689689132132125468475697795689843314125134526673568789849729,hill_climbing,,,231234127647751345589689689132137125468425697795689843324185134516673582789249769,-13,690,1.3457619999999793
243341261951562457687789893123176329745234415689859678123943123456125745789678689,hill_climbing,,,243341261958562457617789893123167324745234915689859678123493123456125547789678689,-14,340,0.6554189999999949
123513712456284395789697468172123245345748631689659789237124245485567316916389789,hill_climbing,,,123417912456283375789695864172163245345748613689259789237124245845567136961389789,-12,2887,5.457599999999985
123124712567753348894698569612132124374457356589896789123712234465384571978695689,hill_climbing,,,123124718567768342894593569612132124374457856589896739123712234465384571978695689,-15,360,0.7391100000000108
218125126345347435679689879125291346634348257789567819241124167356536235789789849,hill_climbing,,,218125123345367485679489679125291346634348257789567819421124167356596235789783849,-15,368,0.74241600000002
912123712534495456678678839712162356345435418689789297612912125345736936789458478,hill_climbing,,,952123712134495456678678839812132356345465178679789294612912125345736639789548478,-13,314,0.6331629999999961
123561329456237514789894687261146135453725647789893289123134913546678245978259678,hill_climbing,,,123461352456237894789895617263146135451753627789892489123134913546678245978529678,-13,693,1.384206000000006
128124123364367567597859894714182213685345467932679895243435124657671356189829798,hill_climbing,,,128124143394567567567839892714182213685345467932679895243435124657671356189829798,-14,232,0.44157700000002365
234123345516847678789596921127136142693785576458942893513123234467456815298789796,hill_climbing,,,234123345516847678789596921127136142963784536458952897813123234467456815295789796,-20,304,0.5806720000000212
256981413783234567194567892123834126567576374849912958152145234346627651789893789,hill_climbing,,,256981413781234567394567892123834126567572394849916758182145234346697651759823789,-11,472,0.9066339999999968
816134241234752357579689896123125245546476637789839891213413237794256468568789915,hill_climbing,,,819134621234752357576689894123128245546476637789539891293413237714256468568789915,-21,702,1.3439759999999978
513124123742567945689983678612132356345458798789679214123123132546746546789895897,hill_climbing,,,513824123247567945689913678612152356345438798789679214123123172546746546789895893,-19,223,0.43323999999998364
234123512596845647718679389173192124452657359689438678612213172345945465789768893,hill_climbing,,,234123512596845647718679389173192924452657351689438678712263152345945467689718893,-13,478,0.9006350000000225
243127134567643256819859789817231152234954348569678769123245234654316856789789719,hill_climbing,,,243127134567463256819859789718234162234951348569678579123245236695316854784789719,-14,618,1.2011929999999893
123123829467456536589789417318142741245678235679359689257724162648135345931689879,hill_climbing,,,123123526467456938589789417318142741245678235679359689257724162648135345931689879,-19,876,1.8262980000000084
123172182854435534679896679312912346567564715948783289581134142237256356649789789,hill_climbing,,,123172152458465834679893679382912346567564715914783289851134142237256356649789789,-18,664,1.2681180000000154
163123134257645567489798928238192234451375856967486791234124561156537243789689789,hill_climbing,,,146123134257845567389796928238172214451395856967486793234124651156537243789689789,-16,1015,1.9181759999999883
293236123647571457581849869123123145456456329879789678159412123324587596678963478,hill_climbing,,,243236123697571457581849869123123145456456329879789678159412123324587596678963478,-15,136,0.2618539999999996
125283213346415456789679798123124128456356935879789467213134613846567452579829897,hill_climbing,,,125283913346415256789679748123124125456356839879789467213138613846567452579249897,-16,538,1.132033000000007
235316124678245657914789389123123123745468459689579687154234123687516548932789769,hill_climbing,,,235316124678245356914789789123123123745468459689579687154234173687516842932789569,-16,481,0.9399990000000003
713234126452516357869897489123124172467567534895389896381425234294678165576931789,hill_climbing,,,713234126458576357269891489123124198467567534895389276981425234234678615576913789,-9,372,0.7437450000000183
172129135834657246569843789123134521465562436789789789325234619167578234849619578,hill_climbing,,,182129135734657246569843789123134524475562316689789789325234619167578234849619578,-15,280,0.623816000000005
634319124578245356912678789182192143435834657679576289519213617234467295678895348,hill_climbing,,,634319124578245856921678739132182143485936627679574589519213671234467295678895348,-18,1206,2.236020999999994
125612123463345456789798879127321623349467571568859489192123168873467942456895357,hill_climbing,,,125912183364345456789768279127521623349467571568839489192123168873467942456895357,-15,513,0.9884789999999839
234812234715345578968679619142197134356234582789568679123462138459135245678789679,hill_climbing,,,734812236915345578268679419152197134346234582789568679123452138459136245678789679,-10,417,0.8466170000000091
128132931345485247679679865412234123367596546895871789196124273234536459578789168,hill_climbing,,,128132691345485247679679835412734123367596546895821789196124273234356459578789168,-16,1427,2.6751230000000135
124513136357647725896892894125234813674567495839891672345987124267123357189564689,hill_climbing,,,124513136357647725896892894125234913673567485849891672345789124261123657789564389,-14,284,0.5491729999999961
123148214495256573678739968236132431457456265918789789236123123781465457954879896,hill_climbing,,,123148914495256578678739362238132641457456235916789789236123123781469457954875896,-14,618,1.1816760000000102
513347213247581567896269948123132619456467235897589478243128512567346374189579689,hill_climbing,,,516347283247581567893269941123152916476467235895389478243126712567348354189579689,-14,1012,1.9160260000000164
123481132467253567589796894812123413643574562957689789123134471456567283789982569,hill_climbing,,,123841132467253567589796894612123413845974562937685789123134478456567213789289569,-12,444,0.8492259999999874
123125239485467415679389768612157812574823346893469579314132291267567573859894468,hill_climbing,,,123125239485367415679489768416175812572823346893469579314134257267567193859892468,-13,1007,1.9900439999999833
143123123856458456792976789231325139495647562678918748123127235467435714589689869,hill_climbing,,,143123123856458456792976789239325134415697562678418798123127235467435814589689769,-15,499,0.9367429999999786
213145123485236456679789798531128235467345641928976789127325134364671567589489829,hill_climbing,,,213145123485296456679783798831129235467345641952678789126325134374671567589489829,-16,511,1.0141229999999837
213123124456487536798596789134124231586569457297738689123291713645354526789678894,hill_climbing,,,293123124456487356718695789134124237587569451296738689123251714645394526789678893,-13,268,0.5378029999999967
213123861567584234489679579135123246426456358789789917137123239452647456689589178,hill_climbing,,,243123681567548234189679579138125246426436758759789913137123239452947456689586178,-11,260,0.5054330000000107
129234386364568512758719479123123123457456649689789857813239174456845235729671689,hill_climbing,,,125234368364518512798769479123123123457456946689789857813239174456845235729671689,-15,463,0.86509700000002
123192163586345482749678579123254123547167846896839795912145234456632156783897789,hill_climbing,,,123192167586345482749678539123254123547367846896819795912145234456732156783896789,-20,382,0.7372220000000027
123123134456974567879568829123729183458345452697168679182134132569258465734679978,hill_climbing,,,123123134456794567879568829123927183458345456697168279182134192569852463734679578,-8,470,0.969128000000012
124162213538345475967789689124123231597457456386896789612134123347529458895678679,hill_climbing,,,124162713538345425967789689124123237593457416786896589612134923347529458895678671,-12,236,0.46216400000000135
162923124345456367789718598342451312657632467891789895182123132456564567739789849,hill_climbing,,,162923128345456367789718495341457812657632467892189593182123134456569567739784829,-17,1055,1.9719010000000026
134621253526357468789984719731128412248354368569679795214913512567245634893678789,hill_climbing,,,134861253526357461789942789731128512248354368569679497314193612567245934892678785,-15,609,1.180373000000003
351127126426345354789689789123128913576934456849567278237125124145746356869389789,hill_climbing,,,354127165126345384789689729123128913576934456849567278637125124245476356819389789,-13,1264,2.3851569999999924
163523123578467456429189789234134213856752467791869589234214712569678345718953869,hill_climbing,,,143723123578461456629589789234134513856257467791869289294315612563678345718942879,-11,826,1.5767009999999857
126213125345845346789679789167123234923567158458894679324641213567258945891937678,hill_climbing,,,126283125345145346789679789162143234973567851458892679524761213367258945891934678,-12,398,0.7792570000000012
123192671456367254897854389512137435347456612986829789125312125374945643689768789,hill_climbing,,,123192561456367274897854389912137435347456612586829789125612125374945643689738789,-10,311,0.6857639999999776
