initial,algorithm,heuristic,bound,final,score,explored,time
324625124678371356951849789125128713467354425893967986237134125485526347619789869,hill_climbing,,,324625124678371356951849789125128613467359485893467972237134128485596367619782549,-8,219,0.2922889999999967
134234245675951768892678391345127691178356852926489374312129123564384567798657849,hill_climbing,,,134234245672951768895678391345127681178356952926489374812129123564384567793657849,-17,96,0.1254509999999982
125123812374456367689978594124123152395456346678789798156238213739645467482791895,hill_climbing,,,127123812354456367689978594924183152315456346678729798156238231789645467432791895,-18,124,0.16968299999999914
127134412345589635689627789126125139534734564789698278123194152567523734894678689,hill_climbing,,,127134412345589635689267789126825134534734569789691278423159172567423534891678689,-16,155,0.21309800000000223
124253123356467456789189789134125812567384345892679796312521341546673689798849725,hill_climbing,,,124253123356467456789981789134125812967384345825679796312521348546673691798849725,-18,184,0.2388379999999941
123341142457256376986789589273193246845452173619678895192125132345647456687389789,hill_climbing,,,129341162457256374386789589273193246845452713619678895192125132345637456687489789,-13,114,0.15029399999999526
123234128457156456689879793419456231236732845758891967234145132156763465978829789,hill_climbing,,,123234128457156356689879794519456231236712845748893967234145135956768462178329789,-11,151,0.20452099999999973
124182127356394345789576968142354192563126345879789786751132356234457274689869819,hill_climbing,,,124182125356394347789576968142354192567216345839789786571132356234457274689869819,-21,99,0.13483300000000042
123284213456613569789795784751123128623457365849689479193263324245457617678891859,hill_climbing,,,123284913458613562769795784571123128623457365849689479193263524245457617678891839,-14,114,0.1514319999999998
128725145934341678675689923123123613576456245894789789123125312467647475589389689,hill_climbing,,,128527145934341678675689923123123613579856245846749789513125312467637495289489687,-14,157,0.22100700000000018
123783124485612358679459796345132123126546456789789798123123812759465453684789967,hill_climbing,,,123378124485612358679459796345142123216536456789789798124123812957465453683789967,-20,172,0.22735600000000034
123234124954158356678679789524123182637457493819689567812341512465576347379892968,hill_climbing,,,123234124954158356678679789524123184617457293839689567812347912465516347379892658,-17,135,0.1828259999999986
124231914567845735389679682415237123283456456796189789128125219345694534679378687,hill_climbing,,,124235917567841435389679682415237123283456456796189789128145279345692534679378681,-10,134,0.17194600000000548
235124162746569435189378789138123523529456467674789819123493128456571493789286567,hill_climbing,,,235124142746569635189378789138123523592456467674789819123693128456571493789284567,-16,112,0.14352799999999633
134127123678843459952569678163172123794345684825689957123352123456748456978169879,hill_climbing,,,134127143678843259952569678163172123795345684284689957123356123456718457978429869,-16,179,0.2351420000000033
182123124354574596967689378132145723456267145897839869243135613517786425869492879,hill_climbing,,,182123124354574596967689378132145723456967145897832869243135673517786425869294819,-16,92,0.12317699999999832
142126213835347546679859789123147123564895567798623894134123718567584452289679639,hill_climbing,,,412126913835347246679859785123147123564893567798265894134423718567581452289679639,-10,172,0.22881499999999733
243245138519367245678189769124194123563352847789678569138123153456748728279569694,hill_climbing,,,243245168591367245678189739124196123563352847789478569132123156456748728879569394,-13,136,0.18331500000000034
612456183345718246789329795951123126234456357678789894127128263345365457689497891,hill_climbing,,,612456183345718246789239795971123126234456357658789894127125263345398457689467891,-14,109,0.145185000000005
312237213456164846789598795291234245345657167678819389871126123435384594629579786,hill_climbing,,,412231253356794846789568791291234245345657167678819389871126123425384694639579785,-12,165,0.22293499999999966
871142123345735456629698789156273245234456163789819879123231128496457435785869679,hill_climbing,,,871142123345735456629698789156273245234456361789819879123231128496457435785869679,-15,44,0.055821000000001675
234719231157432458896568679374123123951456475268789896143234213267856456589179789,hill_climbing,,,234917238657432451891568679374123163952456478168789592145234213267851456389679789,-9,277,0.37248800000000415
391123123256467487748895569123236124478457536569189798152134742634687135789259689,hill_climbing,,,391123123256467487748895569123236128478457536569189794152134742634682935789579681,-15,104,0.14076599999999928
234123162567458357981967894125243348637578671849619925145172213678356456329489789,hill_climbing,,,234123152567458367981967894125243348637578671849619925145172213678356456329489789,-17,58,0.07290499999999867
218123312345579485679846967234123512571458367689679489512162145346974236789358879,hill_climbing,,,218123912345576485679849367234123512571485367689679489912162145345794236786358879,-14,144,0.19809399999999755
137264143456571572892893896276123193348467245519985678123812142564379536789456897,hill_climbing,,,137264143456571572892893896276123193348467245519985678123712142564389536789456897,-17,46,0.05843799999999533
152234132436567456789918789134142712567753345892896689123423351485571674679689892,hill_climbing,,,152238132436567456789914789134152712567746345892893689123473351495521674678689892,-18,130,0.17464700000000022
132142139456359426789678875126128236374345179589679548512137412346925356978684789,hill_climbing,,,132162138456359426789478975127128236364345879589679541912137412346295356578684789,-9,186,0.2443840000000037
342234531516567276897189894123127134456345675789869892264129123135345456789678789,hill_climbing,,,342234571516867236897519894128127134456435672739869895264129123915345456783678789,-15,229,0.30782900000000524
234135123695462645781798879123274123456569456789813798134123234572456567689897891,hill_climbing,,,234135723965462615781798849123274193456569456789813728157123234342456567689897891,-17,193,0.25310300000000296
123293234457451876689768159421312923385456451967789678123134213458752456796698789,hill_climbing,,,123293234457451876689768519841312923395456451267789678123134713458257456796698289,-14,143,0.19477499999999992
123123123496456456785789789256162345178743267934589819123132952457467136896859784,hill_climbing,,,129123123436456456785798789256172345178643267943589819123138592457467136896259784,-17,144,0.19428900000000482
512312124346564376789789895124235251536647478987819936136132129578459834942678567,hill_climbing,,,512314127346562346789789895124235256536617478987849913136182129578459834942673567,-20,164,0.22252399999999994
124413153567526469893789287241123123356846465789957879132213234564456596789897178,hill_climbing,,,124613153567524469893789782241123123356946485789857679132713234564456596789892871,-18,137,0.18706099999999992
283125729456634145719978683192124134534385578678679692245234142361896357789157869,hill_climbing,,,283125729456693145719478683152124134934385578678679296245234162361896357789751849,-14,137,0.18655199999999894
249123812567485743183679569618123123452567564937849789123832312465415645789796789,hill_climbing,,,249123812567485347381679569918123123452567564637849789123836412465415638789792759,-9,193,0.25261799999999823
123813129945245376867679584571123123492458456368967789145123134627456568893798792,hill_climbing,,,123318129945245376867679584571183123492452456368967789142523134637496568895718297,-17,179,0.23965899999999607
254123382671475956893689147182651214345982567679347839235345123418678745796219689,hill_climbing,,,254173982671425356893689417182561294345892567679347831265345123318678745497219689,-5,323,0.42241600000000545
123192246458834317679567958243185172567246536891379849129123123457564567638879498,hill_climbing,,,123192246458834317679567985243185172567246536891379849125123123497564567638879498,-18,73,0.0957779999999957
192123231345489564768567789234123312675456845891789679412124123356536457897798896,hill_climbing,,,192183234345492561768567789234123318671456245895789679412124123356538457897796896,-20,157,0.2107910000000004
231234318567568425489791679126214134435356952789789867214315123567782485893649697,hill_climbing,,,239234418567561325481798679126214134435356952789789867214315123567782485893649697,-21,92,0.12199100000000129
123146712456728345789593689812213651745496238369785479213123312567984546849567789,hill_climbing,,,123146217456738345789592689812213951745496238369785476263123512517984346849567789,-17,130,0.17545499999999947
612152347354367286789849951124123572569467346738895819163125125547874367289639489,hill_climbing,,,612152347354367281789849956124123572569467346738895819163125125547478367289639489,-13,70,0.09032799999999952
123231178459568245678497693421134512356657743789892689314123192567879345892456786,hill_climbing,,,123235178459768245678491693431134512256657473789892689314123192567879345892456786,-17,99,0.13403200000000481
123812351647356946895749782356124312784653459912789687912234172364567456578819893,hill_climbing,,,123812351647356946895749782356124812781653459924789637912234172364567456578819893,-21,91,0.12157499999999999
124123234956567687738894915425124231617735456893689789127123192345458643698796578,hill_climbing,,,124123234956547687738896915425124231617375456893689789129126142345458693678793578,-12,118,0.1599379999999968
123326123456457854789189679245192163671345457893678892612712123437345546985689789,hill_climbing,,,123326123456457845789189679245192163671345457893678892612712123487345596935689784,-18,76,0.101625999999996
524123123617456456839789789123413312456568845798279769124245231356673576789819894,hill_climbing,,,524193123617452456839786789123713368486528945795469712148245236356671574729839891,-7,423,0.5634179999999986
123123813456567245789849796812234124453178567679965893314124235258568196967379478,hill_climbing,,,123123713456567842789849695812234124435678567679915893374124235258568916961379478,-11,219,0.2903049999999965
245213134681457569379896278123123194465675856789894732293612127546345346718798589,hill_climbing,,,275263134681457569349891278123123194465674856789895732253912126946345347718768589,-14,186,0.24575300000000055
125234145346567627879981839213123891457485327689697456123195135457236684869478279,hill_climbing,,,125234145346597627879681839613123891457485327289697456123149735457236684869578219,-12,124,0.1663989999999984
231123651567456237849789489142241234563356978789789165162213812435457394879689567,hill_climbing,,,234123651567456273819789489143218234562356978789749165172613892635457314849289567,-9,224,0.3017099999999999
123823123567641456849579789245931123617245546938786897132145516645362423789798978,hill_climbing,,,423623123567841456819579789245931123687245546931786897132145615645368923789792478,-13,179,0.2358080000000058
236184129541735345789269678132917123457243457689658689234123916596845245178679378,hill_climbing,,,236184129541735345789269678132917123457243457689658689234123916596845243178679578,-17,60,0.07455099999999959
234148164675295235189367789123182247567354563489679819129124374346853562578796189,hill_climbing,,,234148146671295235589367789123152247567384563489679819125124374346853562978796189,-15,171,0.2299549999999968
134325182728467356596891479712134123683528456459679879124243128567156346839789795,hill_climbing,,,134325182728467356596891479712134123683528456459679879124243128567156346839789795,-16,20,0.025708999999999094
712123263364465571589798894612253821573417456894689793235132213617564457489789698,hill_climbing,,,712123263364465571589798894612253381573417456894689792235142273617563459489789618,-15,141,0.1904260000000022
123123294457456751869798368132123132456456645789987978235712183861346429749958567,hill_climbing,,,123123294457456751869798368132123152456456943789987678235712183861345429749968567,-19,100,0.13033199999999567
124251845356934769789678213123124163845356452679789798136415123425236567789789894,hill_climbing,,,124291845356534769789678231123124183847356452659789796132415123485236567769789894,-11,179,0.23591600000000312
123345142845672735679819689347614123168527456529893987127418351345235672689796489,hill_climbing,,,123345142845672735679819689347614123168527456259893897127418354345235671689796289,-17,104,0.13913000000000153
182123259345456364679789817123142123495786457678395869472134236136952457589678189,hill_climbing,,,182123259345456367679789814123142123495786457678395869712134236436952457589678189,-20,107,0.13930299999999818
712245123456638874389917956345132123678489467219567895128961312364234456957875789,hill_climbing,,,712245123456638974839917856345138123678429467219567895124791312368234456957856789,-13,203,0.274675000000002
152123274386456359794897681618913123293724456457568789123145465457672378869839219,hill_climbing,,,152123294386456357794897681618913123293724456457568789123145462457672378869839519,-10,73,0.0941219999999987
123621156485345743679789892345124123627596457189783689231145123675367948894928756,hill_climbing,,,123621156485345732679789894345124123617596487289783569235145123671267948894938756,-12,156,0.21497699999999753
135914124268356356479278789147124125235635347689789689712129241394435356568678879,hill_climbing,,,135914124268356356479278789187124125235653347649789689712128461394635352568479879,-20,178,0.23841600000000085
192312134354459527678678689128921136345346284679785579123314125846526946795789873,hill_climbing,,,192312134354459527678678689128925134345346268679781579123354125846126946795789873,-18,113,0.1525220000000047
123128271647345345589679689192145612347682835685739749124237312536456459789189678,hill_climbing,,,123168271657345345489279689192145812347682435685739769124237312536456954789189678,-16,99,0.13829799999999892
123245812457371369689869457134123245567495631892678789123219134496374256758568789,hill_climbing,,,173245612452671398689839457134123245567459671892678389125297134496314256738568789,-14,194,0.2723319999999987
123341712459256345678789968198235145245168637673497829281156143346324625795789789,hill_climbing,,,123341912459256347678789568198235145245168637673497829281156143346324625795789789,-20,57,0.07620800000000116
148123152567765734923894896123123412496645653785789789132213123856467456794859789,hill_climbing,,,148123152567567734932894896123123512496645643785789789182253123356467456794819789,-22,142,0.18997399999999942
125132367678964124439578589517124142234563358689789967213134185456267234798598679,hill_climbing,,,125192376678634214349578589517124192234563358689789467913134185456267234728895679,-13,201,0.27178999999999576
198263132263458456457791798435129123678345456912678789127132123345674457689589869,hill_climbing,,,198263231263458456457791798435129123678345456912678789127532123345674467689189859,-20,96,0.12616299999999825
293136241417478657568592389134234127586561563927789489123658123457123546869479789,hill_climbing,,,273136241491578657568492389134234125586561763927789489623658123457123546819479789,-17,130,0.17542200000000463
126712135453394486789568792231123126854457347679689589512149213346532495879678678,hill_climbing,,,126712135453394826789568794235123126814457347679689589712149263346532415859678978,-15,136,0.18785400000000152
129235812345617345678489697281126134374345576569789289192781253635239416748456789,hill_climbing,,,129235817345617345678489692781126134324345576569789289192871253435239416768456789,-13,104,0.13975399999999638
512123392734467145689859786126712256374435781589689943912817512453234346678695789,hill_climbing,,,712123369835467145649859782127412256364735781589689934912817512453234346678695789,-11,202,0.2733440000000016
162123129453895435789467678123145231467236564895897879193123312456456465728798789,hill_climbing,,,132123129456985435789467678123145236467236584895897179193123317456456462728798589,-19,137,0.18593800000000016
245135123371682647869974895482123245356456167179789389126152182345349537789678469,hill_climbing,,,247135123531682647869974895482123245356456167179789389126152184345349637789678259,-17,143,0.18567099999999925
234518234567236167819479859128127124734345568659689973125152164349367857678849239,hill_climbing,,,234518234567236167819974859126175124734342568859689973125153184349267657678849329,-15,179,0.24345300000000236
134412571568935243279678689237123231415495468698678795425324912678561354931789678,hill_climbing,,,134412571568935243279678689237123235415495468698678791325524912678361354941789678,-13,88,0.11615400000000164
123713123456495457789268689524213134396456675718789289123124723456956456789738819,hill_climbing,,,123713123456495467789268589524213134396456675718789289123124723458936456679758819,-14,129,0.16722200000000242
123231579456485234789769618512123234436564185789789679134512123865469457729738689,hill_climbing,,,123231795456475234789869618512123236436564185789789479134512123865469457729738689,-18,113,0.15084999999999837
134192267256476381789853459132512143546384267789679895314137123657452456892689789,hill_climbing,,,134192276256475318789863459132512143546384267789679895324137123657254456891689789,-14,130,0.17547400000000124
923234213567571456814896978123134125568956364947827789293234134145586576678179829,hill_climbing,,,923234813567571456814869972123134125568956364947827789392234134145186576678579829,-22,99,0.13340900000000033
524123132687574456193689789123915142458324359679678687315123172472578346689496859,hill_climbing,,,524123132687574456391689789123315192458924357679678684345123172712578346689496859,-14,142,0.1959540000000004
314123243259478567678596819124142158536356246879789379413861123526247456789539789,hill_climbing,,,394123243251478567678695819124142135576356248839789679413861123526247456789539789,-10,144,0.19563200000000336
146123258578456134392789679237146125415578436689293879523317126146245457879689893,hill_climbing,,,146123285578456134392789679237146821415578436689293579523317126146245457879689893,-16,87,0.11690899999999971
912253231348468475567179869162914124384532567795687389124134712356675368789829594,hill_climbing,,,912253236348468471567719859172314124384592567695687389124134712356679368789825495,-17,195,0.2610069999999993
461123243357457867289689519123234921456159356789678478123812234564456567978793189,hill_climbing,,,465123243317457867289689519123934721456258356789671498123812234964456567578793189,-11,192,0.2527369999999962
123213124854459567679678893164123591578465263932789478123134128476567634895829759,hill_climbing,,,125913324384452567679678891164123951578465263932789478123234126756567834894819759,-16,184,0.255435999999996
123813213457924567689576489123345124546619356789782789632123712418456456759789839,hill_climbing,,,123817413457924567689536289123345924546691356789782781638123712412456456759789839,-11,178,0.22934099999999802
123124812465356354897789679142346213386152456579789879214123459357945612869678738,hill_climbing,,,123124812467356354895789679142346713386251456579789829264123457357895691819674238,-13,233,0.3124029999999962
123213145496456263578789798523137162461425345897968789125237134473451567689689289,hill_climbing,,,123213154496456268578789793823137162467925345591648789125237134437451567689689289,-17,244,0.31472699999999776
123183132456246456789795789142243134835617579967589286213345263467781845598629197,hill_climbing,,,123153132456846456789792789142243134835617579967589286213345263467781845598629197,-21,72,0.09514899999999926
136923312945456476728178589234341134516578627879629895135216912467384543892579678,hill_climbing,,,136923712945456436728178589234361134516578627879249895135286912467314543892579678,-12,103,0.13908600000000604
123143124486956567795782839412134138375589462689267957123231126458457347679689589,hill_climbing,,,123143124486956567795782839712134138345589462689267957123235126458417347679689589,-17,61,0.07991899999999674
123136297486429134579578568123234324854156156679978789126123913435456457897798862,hill_climbing,,,123164297486329134579578568123234324458956156679178789126123913735456457894798862,-24,136,0.18118600000000384
324153761567946253189278489128172613634384457579569829123124812456365356789789479,hill_climbing,,,324153761567946293189278485128172613635384457479569829123164842456325356789789179,-16,124,0.16209099999999665
234192123756348456891567798123125134456476578798389962124923125567465639839718478,hill_climbing,,,234892143756341256891567798123125634456376578798489912124923125567465639839718478,-20,114,0.15397799999999506
134123132576456745928789689184132341523495562679687789162781123435356546789942978,hill_climbing,,,134123172576456345298789689154132342823495561679687789162871123435356946789942578,-18,123,0.17004100000000477
234234136561567472789189859341172192256384345879569678615143239237627461849985578,hill_climbing,,,234231136561567472789489859341172192256384345879569678715143239238697461649285578,-17,118,0.1597280000000012
123192324456345156789678879412138124358426539679759678126815342345234567789679819,hill_climbing,,,123192384456345156789678279412538124358426593679719678126815342845234567739679819,-12,114,0.14988400000000013
412123345356495267789678819294173124356426758781589396312245128567673534849189697,hill_climbing,,,412123345356495267789678819234163124956452738781789596317245128562671934849389657,-9,210,0.28153700000000015
134513234756627568892498971143124152526568734789739689129124245834367679567859138,hill_climbing,,,134213234756697518892548967143124152526568734789739689129124345834367679567859128,-14,149,0.20427499999999554
123134194456657672897289853345162321712345456896879798321512142465643356789789789,hill_climbing,,,123134594456657672897289813345162328712345456896879791231512142465493356789786789,-13,172,0.2261790000000019
346236123782154457519789689128293321346647456957581879245134918678567342931829567,hill_climbing,,,346236123782154457519789689128263271346947456957581839245134918678567342931829567,-17,112,0.14611999999999625
345123263617456459892879781123142534645356617789789892832192142546347536179568789,hill_climbing,,,345123263617456459892879781123132534645956617789784892832192142516347536479568789,-17,96,0.12411600000000078
152234138367516452894789679291237312635456475478891689125912126783584345496673789,hill_climbing,,,152234138367516452894789679561237312239456475478891689125912126783548345496673789,-13,113,0.15148200000000145
152812123467349468839567597213132126759457453684896789271156312345278485689439769,hill_climbing,,,152812123467349468839567597273136124951457653684892789247156312315278465689439789,-15,187,0.2544120000000021
124189152567263384389457679253123418478456356619897792135123234467495675289768891,hill_climbing,,,124186152567239384389457679213723418478456356659891792145123234367495765289768891,-15,137,0.1860810000000015
149123182635465475728789639916127234234634567857589891134721126256834345789569789,hill_climbing,,,149123182635465475728789639916127234234634567857589891134321126256874345789569789,-17,46,0.05856400000000406
125281256346345179789679843192156234345349561678278789812134123354856576679729894,hill_climbing,,,127281256346345179589679843192156234345932561678478789812134123354856576679729894,-11,88,0.12050499999999431
137263124456841537829579689612134421453275367789689859124298142567346359389517786,hill_climbing,,,731263124456841537829579689612134451459725367783689829124296142567348359389517786,-13,136,0.184968000000012
263812312457436678819579594234238153156456627789179489712143923456678457839592618,hill_climbing,,,263812512457634678819579394234281153156456647789379289712143923456678451839295678,-12,164,0.22421900000000505
132234128567815345894697679234124134758956627916738859149243231235156745678789689,hill_climbing,,,134234128567815345892697679234124134758956627916738859149341235235256741678789689,-15,104,0.14012900000000172
816234123324561456579798798213593612456214345789678879235129162647456348891783579,hill_climbing,,,718234193324568456569791728213543612456912345789678879235129162647456348891783579,-13,170,0.22584499999999252
412217314357894567689356892761912123238356564459748798124234123567156647839789895,hill_climbing,,,412817314357492567689356892761912123238354564459768798124234153567156247839789896,-13,146,0.19592300000000762
345129123687356457129784896361425123845678465279319789912134283345562495678798716,hill_climbing,,,345129123687356457129784896861425123345678465279319789912134283345568475678792916,-16,108,0.13993399999999667
139231182467457364582689579213912125456746346789358879128123129345456354679789678,hill_climbing,,,134237162967451384582689579213912127456745346789368859128123125345456934679789678,-11,172,0.2293110000000098
134145126562628345789739789127831234435245678689796915124291182679356345358784679,hill_climbing,,,134175126562628345789439789127861234435245678689793951124941182679356345358782679,-9,129,0.17164799999999047
182123273345465451679978689132214157546563243879789689123129125657384467894567938,hill_climbing,,,182193273345465451679872689132234157846561243579789689123129125657384467894567938,-14,99,0.1327619999999996
416213345235467698789895712123124123574375568689689479123512192456473346789968857,hill_climbing,,,416213345235467698789895712623124123574735568189689479123512182456479346789368957,-18,174,0.22383400000001075
142123127356465359789879648182125345356346768794789219124123293657584456938679781,hill_climbing,,,143523127256467359789819648182125345356346718794789269124123293957854456638679781,-11,109,0.15427700000000755
123134126567258734489976589123132346465456175798978289123156128456782493789349567,hill_climbing,,,123134126567258734489967589173192346425456175698378289123156128456782493789349567,-17,114,0.1511509999999987
142162134356345956789798728132194781567235234489768569152123812346467475789589639,hill_climbing,,,172182134356345956489796728132194781567235234489768569125123872346467415789589639,-17,114,0.1520840000000021
513142712487356435926789869235241214167567356849389789912132234834467571567598689,hill_climbing,,,613142712487356435925789869235241216167567354849389789912135234834467571567928689,-17,99,0.13320400000000632
124236417356597352789841689712453512934678346568219789124132735537645648896798291,hill_climbing,,,124236417356597352789841689712453512934678346568219789124182735537645648896793291,-20,52,0.06593900000000019
182123345435564286679798179261435523347892461589716798312241123654567578789893469,hill_climbing,,,182123345435569286679748179261735923347892461589416758612243123354567578789891649,-14,172,0.230834999999999
134283124562456569789179783125814394367237267489569158231518173645294456789367892,hill_climbing,,,134283124562456369789179785125817394367234567489569218236518173145294456789367892,-10,135,0.18292800000000398
127246145345879673698351829147163123235245458896789679712124613346398472589567598,hill_climbing,,,129246145345879673678351829147613123263245458895789679512124913346398472789567568,-20,186,0.2471840000000043
123192861485536257679478349123745124457812567689369839234123713569456456781789289,hill_climbing,,,123152861485936257679478349123547124457812567689369839234123713591456456786789289,-19,153,0.1986039999999889
283157216456234374791689589129812612345536453768794789135912234268348561947567789,hill_climbing,,,283175216456234374791689589129412612345586453768793789735912234268348561914567789,-12,128,0.17499300000000062
123382172564145435789679689239136123457457467861289895192172231384345456567869789,hill_climbing,,,123328172564145435789679689239136125457457467816289893192172234384345156567869789,-21,89,0.12239700000000653
162142132384569745579738689423561172561238349789479568146145915237673236895892748,hill_climbing,,,162142132384569745579738689423651192561238347789479568146145915237673236895892748,-18,58,0.07677599999999529
123123412845465356769879789213345253456172467978896198234921237617453456895678891,hill_climbing,,,123123412845475356769869789213345283956172467478896195234921237617453456895678891,-18,64,0.08868000000001075
912126134456345678873789529123234256485167738679985419851312142367467356429589978,hill_climbing,,,912126134456345678837789529123234256485167738679985419851312142367467356249589978,-17,82,0.10588399999998899
123973283946124461578568795129263123834514567567789849162157234574234517839689869,hill_climbing,,,123973283946124465578568791129263123834514567567789849162187234574234567839659819,-17,76,0.10223100000000329
213312123456465589789789647129234182375851465648679739134182123256349456789567789,hill_climbing,,,213512123456463589789789647127234152395851468648679739134192123256348456789567789,-15,94,0.12663200000000074
123138312645462475789579869912172213834453475567689689123234814564516567789789932,hill_climbing,,,123138612645462475789579839912142263834953475567687189123234714569516568784789923,-12,172,0.23218599999999867
152421126346359435789768789812123273734456451569798689312512123456463458789789697,hill_climbing,,,192241126346359435785768789812123743734456251569798689321512123456463458789789697,-19,118,0.16011599999998793
214123134395475572678698986135261123624347456789985789135184123246536467789729895,hill_climbing,,,294123134315475576678698982135961123624347456789285789132814123546536467789729895,-17,124,0.16947299999999643
134234912589167345672895678134123816268465234759789579321324153456567294789891678,hill_climbing,,,134234912589167345672895678135123817268465234749789569321342153456567294789891678,-15,92,0.12011499999999842
234312123586457459971896678123127418645356236789489579245253315613467276897891849,hill_climbing,,,234612123586457459971893678123179814645356236789284579245253315613467726897891849,-19,164,0.218947
912134123348726465567859789126123413457945567839678829124135617356246982879789345,hill_climbing,,,982134123341762465567859789126123416457945537839678829124135618356246972879789345,-12,99,0.13198400000000277
234431134856256726791789985127614231345357845689928697714345124263781536589269789,hill_climbing,,,234451134856236976791789582127618231345357845689924697716345124243782536589169789,-13,187,0.2516899999999964
152345613734769245689182879195123235237456149468798678812714235453356967679289418,hill_climbing,,,152345316734769245689182879591123235237456194468798678812417235453356967679289418,-17,134,0.17668599999998946
912723134634451568578698279172123541348456276956789389125328163467415457893697892,hill_climbing,,,612923134934451568578678279762123541348456276951789389125328163467415457893697892,-14,128,0.1693960000000061
239134143456572567178869289124913237576245416839687859172125134394347576568689892,hill_climbing,,,239134143456572567178869289124913237573245416869687859172125134394347576568689892,-22,38,0.04901399999999967
123124213456567457897938896245213123781546456936789789123394213845156475679782689,hill_climbing,,,123124613456537257897968894265213123781549456934786789128394263345256471679781589,-10,274,0.36290400000000034
345213912618495853972786467132145172845632634679978589723612145648354326951789789,hill_climbing,,,345263912618495853927781467132145172845629634679378589423612145678354326951789789,-12,123,0.16773399999999583
123123261456456357987789849241513213567287459893649678812123214346457563579869789,hill_climbing,,,123123265456456371987789849241513913567278452893649678815123234346457516279869789,-18,219,0.2857299999999867
162123139435567274789894568234134352561567846978829791153921126467364347892578598,hill_climbing,,,142123173635567294789894568234134352561567846978829791153926127467314349892578568,-14,142,0.19426699999999641
123324123654857697789619485316412235245365974789789186462341132357256456198789789,hill_climbing,,,123374123654852697789619485316412235245365971789789684492341132357256456168789789,-15,129,0.16914299999999116
172619128835342345469758679345273125678915634129648978214134425563856617789729389,hill_climbing,,,152619128837342345469758679345273125678915634129648978294134325563856617781729489,-11,100,0.13118399999999042
123315136564267458789489792124153182573249456869678379124134192536567345879829768,hill_climbing,,,123415236564267418789389795124153182537942456869678379124134192586567345379829768,-13,158,0.2084260000000029
123127623468345541957689789841912236356365457792478918234253193567461564981789782,hill_climbing,,,125127623468345541973689789841912236356635457792478918234253193567461562981789784,-11,109,0.1456720000000047
123152123745346456698978789123193241567458356894672789314471239957263156862859784,hill_climbing,,,123192123745346456698578789123193247567458356894672189614781239957263456832459781,-19,172,0.22618099999999686
158631234243245956679978178162234123357617547894859689145817612678234345392569879,hill_climbing,,,185691234243245956679378178162234123357617547894859689145918612678234345392567879,-16,93,0.12957600000000014
123134612785956473469278859134124123672586475589973869124236345536547162789189789,hill_climbing,,,123134612857956473469872859134124123672586475589973869324231345516547261789689789,-15,123,0.1702629999999914
125283126468516345379794789513235624467461357892789819234132514165456236789789789,hill_climbing,,,125243126768518345349796789513235624467461357892789819234137514861456236759289789,-16,143,0.19475199999999404
124132123385467578679859694234712123567536845918849697153162134426457768897389592,hill_climbing,,,124135123385467578679829496234512127567736845918849693153162234426457768897389591,-13,130,0.1743629999999996
129235123345671469678894578123123145456567826789849379234912145561384697789567832,hill_climbing,,,129235123345671469678894758123123145456567286789849379234912145561384697789567832,-14,64,0.08299099999999271
123312834456459579789678261183123132452568456679794978621123128347945345589678679,hill_climbing,,,123312834456459579789678261143723132852561456679894978926123124347945385581678679,-15,165,0.21957500000000607
123126123475534864689789579125341213637567475894892689213791126894234357567658894,hill_climbing,,,723126123415534864689789579125341213637567495894892687213971126984234357567658894,-17,79,0.11016200000000254
123124234457356678689879951214213123568475846793689579124531249367672356895489718,hill_climbing,,,123124234457356678689879951234713123568425846791689579124531942367672356895489718,-19,88,0.11719499999999528
124945132567123457839678689123176234674245156895389789273163182456527354189894679,hill_climbing,,,124945137567123452839678689125176234673245156894389789273163152456597384189824679,-18,111,0.15402600000000177
712465324345321586689789791412123192365467345789598678351238347284145586796679219,hill_climbing,,,712465324345312586689789791412123192365467345789598678651238347234145586798679219,-14,91,0.12080399999999258
721126324346348156589579789413125712256674384789839569619123237235456489487879561,hill_climbing,,,721129324346348156589576789413125812256674374789839569618123237235456489497879651,-19,104,0.1399110000000121
234263172568145348791789659123128463456345712789679589173192123548453567296768894,hill_climbing,,,234263172568415348791789659123128465456345712789679389173192123548453567692768894,-13,88,0.11527799999998933
912325126453718345678694789123132652495567347687489819142126725756345389839789146,hill_climbing,,,912365126453718345678294789123132652495567347687489819142126527756345398839789146,-15,104,0.1350800000000021
237862143168345257459179689179123235245546149638789678123418132465239456789567789,hill_climbing,,,237862143168345257459179689179123235245546941638789678123418132465293456789567789,-18,70,0.09026400000000478
123142714645356568789789932175321923243456416689789875234147182856256346791893579,hill_climbing,,,123142714945356568786789932175321923243456476689789851234145182856276346791893579,-13,123,0.16221400000000585
124239125583146348679578796152124145934356672786879398328123123457567467961489859,hill_climbing,,,124231125583946348679578796192127845534356672786849391368123123457567467921489859,-19,154,0.2023969999999906
293216127546357345781894698123182421467345536859679789312613514576425823489798796,hill_climbing,,,293264128146357345785891697123182421467345536859679789312613514576425823489798796,-15,123,0.16256799999999316
123163267485457159679289834145123912678567345932894678213812235546945468789673971,hill_climbing,,,123183267485457193679269854145423912678567345932891678243812237516945468789673951,-14,158,0.20917099999999778
123218345547564926689793178342123152859475374617968896123123871574456234896789569,hill_climbing,,,123238345547561926689794178348123152952475376617968894123123781576456234894789569,-13,163,0.22277500000001282
283413216451526435679789897152124713346567456879893892612172152345345346789896789,hill_climbing,,,283413215451526637679789894162124713348567456579839892912342152345675346786891789,-12,322,0.42513600000000906
