initial,algorithm,heuristic,bound,final,score,explored,time
060900104000000000009010508002591300050832000391746825080000002000004000030009040,depth_first_graph_search,,100,568977134413288769479213568842591376756832491391746825684355912227684953135129647,81,2,3.5595369999999775
000620050020000008000084010730008400008050000000000705200913500000000600003000009,depth_first_graph_search,,100,114629357627135948395784216735268491668457222942331765276913584459872633883546179,81,10,25.322975000000042
001807426420000050000000080000008900006900000040500270207000000100740300060300000,depth_first_graph_search,,100,951837426428699153673254187512478935576921834348566271237166548199745362865382719,81,4,9.34104400000001
060500003000007000420100000004000200800702000001060500030204700009000000010053060,depth_first_graph_search,,100,167528943395647182425138676974385216853792446271469538538214799649871325712953864,81,4,10.14915099999996
006013005000800300000000000067020000920000108000004000300640010500080900001037000,depth_first_graph_search,,100,796413285152869364148562784467128599925376148833154679379645812574281933281937456,81,6,12.781511999999907
000090670000000050007054300500007400000000012906020000005300000070900043000060000,depth_first_graph_search,,100,358291674224736851267854391521687439838549712946123785495372168672918543183465927,81,13,23.570475999999985
100302005060000000040100007005008006070000000008090020000004019400900000201005000,depth_first_graph_search,,100,187342965563789142542186837915428736674421358638597421836274519456971283291835674,81,6,6.471881999999937
675824319238179564914536287356782941492651738781493625163947852829315476547268193,depth_first_graph_search,,100,675824319238179564914536287356782941492651738781493625163947852829315476547268193,81,0,3.000000003794412e-05
000009400800000057005080300000400020309700004500020080003004005680000002000030800,depth_first_graph_search,,100,732659418891643257475182396168495723329768514546921783973814665684577132252236879,81,3,4.206157000000076
000010000000700008006000030754932861000000900009500000593427186827196453001358279,depth_first_graph_search,,100,375215694412763518916289734754932861368671945269541327593427186827196453641358279,81,4,8.930106000000023
920000610008040070007000908050000800040087001000400000039000000005000100000620007,depth_first_graph_search,,100,924738615518946372317566948656391824646387591192452763739115286265874139881629457,81,9,14.175667999999973
800700920007000500000009000060000084000974000010003700300400800000060000041032600,depth_first_graph_search,,100,854756921197248536652359478269115384533974162418623759326497815775861243941532697,81,6,13.579894999999965
401000000000806010089700002100003009000000080004900060000050000060031008000000340,depth_first_graph_search,,100,431325796527896414689714532128563479926547185254978163343659221762431958895682347,81,8,17.41073999999992
400010769006000130970600280000090400800000570000000000108040000005007006007801000,depth_first_graph_search,,100,483218769526779134971653284752396418869124573314184692198545327245937816237861945,81,4,16.18476600000008
000285070000364002006179035000902003785601000003708060100406000000803000869507000,depth_first_graph_search,,100,431285679978364812426179435641952783785631294293758164127496558554813927869527341,81,4,8.772133000000053
061574002000081007000039004002040000010058060900020070004090000090065000008010300,depth_first_graph_search,,100,361574992349681537875639814582946133413758969986123475654292788797365241228417356,81,9,22.09216600000002
700560000900380005050700043003000007000401800060900130090140520000000000405200000,depth_first_graph_search,,100,738564281921384765651712943143826957529471856864975132396147528287659314415238679,81,2,4.192357000000015
009050800045208900003000400937000000561704200482031005008009300006000002014000008,depth_first_graph_search,,100,679453821145218937823967451937582614561794283482631795258179366796845142314326578,81,2,5.5395679999999174
850000030004000080030027000300000070080004103010090400090430050007600000000000904,depth_first_graph_search,,100,852949731674315289931527641329186875785264193715893462192438756447652318563771924,81,4,11.746217999999999
009802004150000009002000701000084107040700002070300008000060005000000003583297416,depth_first_graph_search,,100,739872654157476329432536781665684137348711552271359568424168995996145273583297416,81,7,14.447112999999945
000090008400600050030004007010060004000030000000005702000208003005010000067000000,depth_first_graph_search,,100,752391468429677351636824997518962384979432615949185732191248573385719826267553149,81,4,7.674920999999927
000000074000360000806000030709410050021000080050200300900030061000609540000005020,depth_first_graph_search,,100,513858674572364198896924135769413252321597486454276319945732861217689543638145927,81,4,7.323835999999915
000200000006704002000510980050300790100607000200900000030169400009832070600475000,depth_first_graph_search,,100,415293367396784512427516983858321794143657825267948161732169458549832676681475239,81,4,8.469783000000007
000080100000000209001000070460070005098200300000064000006020001000807004040009000,depth_first_graph_search,,100,624782153887346259551592678462973815798251346335964712976425831115837924243119567,81,5,7.0892180000000735
000009065009040000000783040005000000240060000730090052070000008000004000523070190,depth_first_graph_search,,100,487219765319645283652783941195237684248567319736491852971356428866924537523878196,81,5,17.897549000000026
010700000670000000000300090000400051000002940005090206500070683860000400100000009,depth_first_graph_search,,100,318745862678921534254318197922467351736152948485893276599274683867239415143586729,81,7,13.27950399999986
400002700560000009000090013000000095003980000007560000000000000800751000010000020,depth_first_graph_search,,100,439612758561378249278495613684127895153984176927563432746239581892751364315846927,81,5,14.53148699999997
500000000002030090016050008300006050000008007000100002158203000463007210279000000,depth_first_graph_search,,100,594782663782634591916752428321976854645428137847175682158263979463897215279511346,81,5,11.973608999999897
060100000000604080000200905000000071002006850000090030307040000000078400420000000,depth_first_graph_search,,100,865139724279654183114237965945583271732416859885791236357942518696378412428315697,81,4,9.87970200000018
000000038000050040000709600000300207100000003080200510000062100970000000008001000,depth_first_graph_search,,100,499126738612853749335789621499315267147685993683297514334962155976444382228531476,81,9,21.475939000000153
